
==== DECODER PARAMETERS ====
Moving model to cuda... Done.
{'model': {'class': <class 'src.gnn_models.GNN_7'>, 'num_node_features': 5, 'num_classes': 1, 'loss': BCEWithLogitsLoss(), 'initial_learning_rate': 0.0001, 'manual_seed': 12345}, 'graph': {'m_nearest_nodes': 6, 'num_node_features': 5, 'power': 2.0}, 'cuda': True, 'silent': False, 'save_path': '/hpc/home/giuseppe.trimigno/GNN_decoder/results/circuit_level_noise/d5', 'save_prefix': 'd5_d_t_5_norep', 'resumed_training_file_name': None}
Code size: 5

Repetitions: 5

Training error rate: [0.001, 0.002, 0.003, 0.004, 0.005]


==== TRAINING ====
Will save final results to file after training.
Generating data with 48 CPU cores, then moving it to device cuda.
Starting training with 150 iteration(s).
Buffer has 5000000 samples, replacing 0 samples with each iteration.
Total number of unique samples in this run: 5.00e+06
Data correctly red. Elapsed time: 1280.8040323257446s
******************************
len(training_data)=5000000 ; len(validation_data)=50000
******************************
Iteration: 037	Loss: 0.0279	Acc: 0.9888	Validation Acc: 0.9854	Validation Loss: 0.0391	Cumulative # of training samples: 1.85e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch37
Iteration: 038	Loss: 0.0271	Acc: 0.9891	Validation Acc: 0.9855	Validation Loss: 0.0396	Cumulative # of training samples: 1.90e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch38
Iteration: 039	Loss: 0.0268	Acc: 0.9892	Validation Acc: 0.9864	Validation Loss: 0.0378	Cumulative # of training samples: 1.95e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch39
Iteration: 040	Loss: 0.0259	Acc: 0.9897	Validation Acc: 0.9861	Validation Loss: 0.0393	Cumulative # of training samples: 2.00e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch40
Iteration: 041	Loss: 0.0252	Acc: 0.9899	Validation Acc: 0.9865	Validation Loss: 0.0378	Cumulative # of training samples: 2.05e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch41
Iteration: 042	Loss: 0.0247	Acc: 0.9901	Validation Acc: 0.9854	Validation Loss: 0.0396	Cumulative # of training samples: 2.10e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch42
Iteration: 043	Loss: 0.0240	Acc: 0.9904	Validation Acc: 0.9858	Validation Loss: 0.0389	Cumulative # of training samples: 2.15e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch43
Iteration: 044	Loss: 0.0234	Acc: 0.9906	Validation Acc: 0.9862	Validation Loss: 0.0403	Cumulative # of training samples: 2.20e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch44
Iteration: 045	Loss: 0.0230	Acc: 0.9908	Validation Acc: 0.9858	Validation Loss: 0.0398	Cumulative # of training samples: 2.25e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch45
Iteration: 046	Loss: 0.0223	Acc: 0.9911	Validation Acc: 0.9859	Validation Loss: 0.0389	Cumulative # of training samples: 2.30e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch46
Iteration: 047	Loss: 0.0216	Acc: 0.9913	Validation Acc: 0.9859	Validation Loss: 0.0388	Cumulative # of training samples: 2.35e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch47
Iteration: 048	Loss: 0.0210	Acc: 0.9916	Validation Acc: 0.9850	Validation Loss: 0.0433	Cumulative # of training samples: 2.40e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch48
Iteration: 049	Loss: 0.0205	Acc: 0.9919	Validation Acc: 0.9864	Validation Loss: 0.0427	Cumulative # of training samples: 2.45e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch49
Iteration: 050	Loss: 0.0200	Acc: 0.9920	Validation Acc: 0.9857	Validation Loss: 0.0439	Cumulative # of training samples: 2.50e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch50
Iteration: 051	Loss: 0.0199	Acc: 0.9921	Validation Acc: 0.9858	Validation Loss: 0.0422	Cumulative # of training samples: 2.55e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch51
Iteration: 052	Loss: 0.0190	Acc: 0.9925	Validation Acc: 0.9863	Validation Loss: 0.0424	Cumulative # of training samples: 2.60e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch52
Iteration: 053	Loss: 0.0186	Acc: 0.9927	Validation Acc: 0.9858	Validation Loss: 0.0434	Cumulative # of training samples: 2.65e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch53
Iteration: 054	Loss: 0.0180	Acc: 0.9929	Validation Acc: 0.9857	Validation Loss: 0.0434	Cumulative # of training samples: 2.70e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch54
Iteration: 055	Loss: 0.0175	Acc: 0.9931	Validation Acc: 0.9856	Validation Loss: 0.0442	Cumulative # of training samples: 2.75e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch55
Iteration: 056	Loss: 0.0171	Acc: 0.9933	Validation Acc: 0.9858	Validation Loss: 0.0487	Cumulative # of training samples: 2.80e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch56
Iteration: 057	Loss: 0.0167	Acc: 0.9934	Validation Acc: 0.9855	Validation Loss: 0.0455	Cumulative # of training samples: 2.85e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch57
Iteration: 058	Loss: 0.0163	Acc: 0.9936	Validation Acc: 0.9862	Validation Loss: 0.0469	Cumulative # of training samples: 2.90e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch58
Iteration: 059	Loss: 0.0157	Acc: 0.9938	Validation Acc: 0.9853	Validation Loss: 0.0496	Cumulative # of training samples: 2.95e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch59
Iteration: 060	Loss: 0.0154	Acc: 0.9939	Validation Acc: 0.9855	Validation Loss: 0.0497	Cumulative # of training samples: 3.00e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch60
Iteration: 061	Loss: 0.0150	Acc: 0.9941	Validation Acc: 0.9857	Validation Loss: 0.0509	Cumulative # of training samples: 3.05e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch61
Iteration: 062	Loss: 0.0146	Acc: 0.9942	Validation Acc: 0.9856	Validation Loss: 0.0511	Cumulative # of training samples: 3.10e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch62
Iteration: 063	Loss: 0.0142	Acc: 0.9944	Validation Acc: 0.9857	Validation Loss: 0.0522	Cumulative # of training samples: 3.15e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch63
Iteration: 064	Loss: 0.0138	Acc: 0.9946	Validation Acc: 0.9857	Validation Loss: 0.0540	Cumulative # of training samples: 3.20e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch64
Iteration: 065	Loss: 0.0135	Acc: 0.9947	Validation Acc: 0.9854	Validation Loss: 0.0549	Cumulative # of training samples: 3.25e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch65
Iteration: 066	Loss: 0.0132	Acc: 0.9948	Validation Acc: 0.9856	Validation Loss: 0.0543	Cumulative # of training samples: 3.30e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch66
Iteration: 067	Loss: 0.0128	Acc: 0.9950	Validation Acc: 0.9855	Validation Loss: 0.0545	Cumulative # of training samples: 3.35e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch67
Iteration: 068	Loss: 0.0125	Acc: 0.9951	Validation Acc: 0.9862	Validation Loss: 0.0537	Cumulative # of training samples: 3.40e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch68
Iteration: 069	Loss: 0.0121	Acc: 0.9953	Validation Acc: 0.9856	Validation Loss: 0.0552	Cumulative # of training samples: 3.45e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch69
Iteration: 070	Loss: 0.0118	Acc: 0.9954	Validation Acc: 0.9856	Validation Loss: 0.0554	Cumulative # of training samples: 3.50e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch70
Iteration: 071	Loss: 0.0115	Acc: 0.9955	Validation Acc: 0.9856	Validation Loss: 0.0555	Cumulative # of training samples: 3.55e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch71
Iteration: 072	Loss: 0.0113	Acc: 0.9956	Validation Acc: 0.9856	Validation Loss: 0.0599	Cumulative # of training samples: 3.60e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch72
Iteration: 073	Loss: 0.0111	Acc: 0.9957	Validation Acc: 0.9849	Validation Loss: 0.0624	Cumulative # of training samples: 3.65e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch73
Iteration: 074	Loss: 0.0108	Acc: 0.9958	Validation Acc: 0.9854	Validation Loss: 0.0594	Cumulative # of training samples: 3.70e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch74
Iteration: 075	Loss: 0.0105	Acc: 0.9960	Validation Acc: 0.9860	Validation Loss: 0.0611	Cumulative # of training samples: 3.75e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch75
Iteration: 076	Loss: 0.0101	Acc: 0.9961	Validation Acc: 0.9864	Validation Loss: 0.0634	Cumulative # of training samples: 3.80e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch76
Iteration: 077	Loss: 0.0100	Acc: 0.9962	Validation Acc: 0.9850	Validation Loss: 0.0635	Cumulative # of training samples: 3.85e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch77
Iteration: 078	Loss: 0.0097	Acc: 0.9963	Validation Acc: 0.9853	Validation Loss: 0.0632	Cumulative # of training samples: 3.90e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch78
Iteration: 079	Loss: 0.0096	Acc: 0.9963	Validation Acc: 0.9853	Validation Loss: 0.0638	Cumulative # of training samples: 3.95e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch79
Iteration: 080	Loss: 0.0092	Acc: 0.9965	Validation Acc: 0.9854	Validation Loss: 0.0646	Cumulative # of training samples: 4.00e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch80
Iteration: 081	Loss: 0.0090	Acc: 0.9966	Validation Acc: 0.9847	Validation Loss: 0.0688	Cumulative # of training samples: 4.05e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch81
Iteration: 082	Loss: 0.0094	Acc: 0.9964	Validation Acc: 0.9846	Validation Loss: 0.0513	Cumulative # of training samples: 4.10e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch82
Iteration: 083	Loss: 0.0088	Acc: 0.9966	Validation Acc: 0.9856	Validation Loss: 0.0655	Cumulative # of training samples: 4.15e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch83
Iteration: 084	Loss: 0.0083	Acc: 0.9968	Validation Acc: 0.9854	Validation Loss: 0.0706	Cumulative # of training samples: 4.20e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch84
Iteration: 085	Loss: 0.0083	Acc: 0.9969	Validation Acc: 0.9852	Validation Loss: 0.0711	Cumulative # of training samples: 4.25e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch85
